"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Indonesia","IDN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","70.0650177001953","71.2059097290039","","70.9207382202148","73.3595962524414","76.2758331298828","78.6717681884766","85.4548568725586","","","90.1347579956055","96.0330276489258","97.4235916137695","97.7110366821289","97.8283615112305","97.2215118408203","98.0986175537109","97.7724914550781","97.9266662597656","96.2803497314453","95.3733367919922","94.517951965332","93.3139495849609","93.8417282104492","93.6578063964844","92.5569763183594","92.5036163330078","","","","91.9554901123047","91.2975311279297","90.580940246582","89.6563491821289","88.8337478637695","91.6753234863281","93.7615814208984","93.3590087890625","94.3128509521484","95.0027236938477","94.4390563964844","92.8993072509766","89.9719161987305","88.8674468994141","","90.8797378540039","91.9131469726563","",
"IDA only","IDX","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","41.679069519043","41.3204803466797","44.017448425293","47.0583686828613","46.9842681884766","49.1444511413574","50.9668998718262","51.6577911376953","52.6953201293945","53.535270690918","54.7944793701172","55.6353416442871","55.1085205078125","55.449520111084","55.1317710876465","54.6456298828125","54.5315895080566","54.1342086791992","55.958381652832","55.6446189880371","54.8876609802246","56.2137908935547","56.1547889709473","56.050838470459","56.8125610351563","57.9223709106445","58.1171989440918","59.8620986938477","59.8239784240723","59.5187110900879","61.6464385986328","63.5622596740723","66.4819412231445","68.7655487060547","70.9011764526367","73.1357727050781","74.9254608154297","76.195556640625","78.2390899658203","78.5594482421875","78.5556488037109","79.7692489624023","80.3585205078125","80.5997695922852","80.8207931518555","80.7299118041992","80.8787536621094","80.7381973266602","",
"Isle of Man","IMN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","61.3579711914063","","","","","","","","","","","","","","","","","","","77.5002899169922","","","","","","","","","","79.8034133911133","79.6555023193359","79.2573623657227","83.8275680541992","","","","91.3047866821289","91.0226287841797","90.7693176269531","91.0369491577148","90.4213562011719","91.5810623168945","92.2501068115234","","","","","",
"Not classified","INX","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","94.7448883056641","93.4956207275391","93.6827087402344","93.0239028930664","93.6873474121094","94.9389190673828","95.8593215942383","96.0963592529297","95.0582733154297","93.1155776977539","90.3995590209961","87.806037902832","85.9402389526367","","","84.7216262817383","85.534912109375","86.6323699951172","87.2846221923828","87.8182678222656","87.4055709838867","86.6504898071289","86.3991012573242","86.5132064819336","86.7937622070313","87.5312805175781","","94.3142395019531","94.6338729858398","94.7935180664063","94.6371307373047","94.8083724975586","94.888801574707","94.9107513427734","94.8163528442383","95.1923828125","95.332878112793","95.407356262207","95.468132019043","95.2074813842773","97.5272369384766","95.3303298950195","95.2089004516602","95.3568801879883","95.7503509521484","95.8716430664063","","",
"Iran, Islamic Rep.","IRN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","59.3424606323242","","","","","","","","","","","","","83.1472778320313","83.2894897460938","84.2429733276367","84.6796035766602","85.6671981811523","86.2426834106445","92.5142288208008","","96.2975082397461","","","","","93.1746978759766","","85.5085296630859","84.8417205810547","","93.4014434814453","92.8041381835938","95.8366088867188","95.6227416992188","98.7912063598633","98.881721496582","","99.481201171875","99.5891189575195","99.7373428344727","99.5592269897461","98.4713516235352","99.4427871704102","99.3368988037109","99.0630111694336","98.5965728759766","",
"Iraq","IRQ","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","57.1209487915039","59.6735610961914","62.2799186706543","64.723747253418","64.5201034545898","72.5312194824219","73.8286590576172","75.4504623413086","89.9618835449219","93.5090789794922","92.7288513183594","","88.3975982666016","","87.4202270507813","88.1007919311523","89.8480377197266","90.8894577026367","89.7258529663086","","","","78.0431594848633","","","75.7048110961914","","","89.6553115844727","88.553108215332","","","94.2593688964844","92.9939880371094","","","92.3220901489258","","","","","","","","","","","",
"Iceland","ISL","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","99.1298980712891","","","","","","","","","","","","","","","","","97.3366470336914","","97.9897994995117","98.4784927368164","99.4133224487305","98.7955474853516","98.8272094726563","99.1498489379883","99.2020874023438","98.2041931152344","96.5557022094727","96.7654571533203","97.2202682495117","98.0395431518555","99.154899597168","99.6057434082031","99.2174606323242","98.7208786010742","98.168327331543","98.052490234375","98.1277694702148","98.5670776367188","99.4543685913086","","",
"Israel","ISR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5044631958008","97.7792205810547","98.2414932250977","97.8974609375","98.0177536010742","97.5959701538086","97.4784774780273","97.0082168579102","97.2419204711914","97.206901550293","96.9071578979492","97.0427703857422","96.6939163208008","97.3008422851563","96.882568359375","96.7142562866211","97.2036514282227","96.7356796264648","97.0222015380859","",
"Italy","ITA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","99.4918594360352","","","98.2621917724609","","","99.4130020141602","","","","","","98.9431915283203","","","","","","","","","","97.0180511474609","98.1085510253906","98.8348083496094","","98.8600769042969","98.5408172607422","98.7625732421875","98.7312774658203","98.5999069213867","98.5930480957031","98.5405807495117","98.5215225219727","98.4894409179688","98.2430114746094","97.5938415527344","97.5942535400391","97.120246887207","97.2756423950195","97.6354598999023","97.5590133666992","97.3316192626953","96.9051513671875","","",
"Jamaica","JAM","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","95.1461181640625","92.5019302368164","92.9768829345703","","96.4937362670898","96.510139465332","96.410530090332","","97.4570465087891","96.2519302368164","95.5032730102539","95.7107391357422","97.7612075805664","94.6364593505859","98.0981369018555","97.364631652832","95.7306823730469","","92.6666488647461","","","","","","90.0908279418945","91.5752868652344","91.3992233276367","91.0753707885742","89.7854309082031","91.5388107299805","","","","","","","","","","","","","","",
"Jordan","JOR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","86.9326019287109","92.4360809326172","94.6449432373047","95.0265274047852","95.6776275634766","96.5419387817383","97.5085296630859","97.0817489624023","91.8255081176758","89.6913375854492","89.413688659668","86.7589492797852","86.5234603881836","87.3279190063477","","","","","","","","","","","","","","87.6112899780273","88.5870895385742","","91.0731887817383","92.4206237792969","92.3521575927734","","","","","","","","","","","","","","",
"Japan","JPN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","99.3164520263672","98.8511581420898","98.3211822509766","96.6984481811523","97.7755432128906","98.7274932861328","99.1676483154297","98.734977722168","98.9695587158203","99.9388427734375","99.5429534912109","98.5753707885742","98.2455291748047","98.4486465454102","99.3628463745117","99.8755264282227","99.8690338134766","99.8558120727539","99.8457183837891","99.8122100830078","99.2979202270508","98.9510498046875","","99.5150985717773","99.7592086791992","","","","","","","","","","","","","","","","","","98.6369934082031","98.2851181030273","98.7999420166016","98.2351608276367","","",
"Kazakhstan","KAZ","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9672470092773","88.6002502441406","90.4243621826172","91.2943801879883","92.0227508544922","90.67919921875","89.1279678344727","88.8381805419922","90.1901016235352","89.4724273681641","89.4482727050781","87.9522476196289","86.3157577514648","86.1468887329102","86.5171432495117","86.3098831176758","87.3668212890625","86.2447891235352","87.5861892700195",
"Kenya","KEN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.069881439209","64.8663635253906","66.0189971923828","60.6728401184082","72.0231704711914","70.3799514770508","71.0610504150391","70.2084503173828","80.3069610595703","76.4870071411133","77.7218627929688","","","81.8274536132813","","","","","","",
"Kyrgyz Republic","KGZ","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2436294555664","","","87.0867691040039","86.2385482788086","86.7106094360352","86.5682067871094","85.6791000366211","90.1772537231445","87.737060546875","88.8884429931641","87.5336380004883","87.3436431884766","86.7569427490234","87.2842178344727","87.3146820068359","90.5549087524414","90.4426727294922","89.7918090820313","89.4549102783203","89.357307434082","89.9042282104492","",
"Cambodia","KHM","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.120979309082","84.7460708618164","86.7152404785156","92.4314804077148","","","97.4303436279297","","","94.8552169799805","95.9108734130859","94.6007385253906","","93.6402893066406","97.518798828125","97.4067535400391","","95.0686111450195","95.2889099121094","92.781608581543","90.5615692138672","",
"Kiribati","KIR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","98.6985092163086","","99.7186279296875","","99.3502731323242","99.4396896362305","98.8423919677734","97.4747009277344","94.4434661865234","","98.453857421875","","99.7585983276367","99.9102935791016","98.8672409057617","99.0111083984375","98.3020324707031","98.2868194580078","99.1328506469727","","","","","","","","","","","","","","","","","96.4463806152344","95.2004928588867","97.3712997436523","95.1431274414063","",
"St. Kitts and Nevis","KNA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","95.9102020263672","97.5247192382813","96.7761306762695","96.4039306640625","96.7377090454102","97.6396179199219","96.7317123413086","97.0678787231445","98.7032699584961","99.9470520019531","99.9300079345703","99.7937622070313","99.7402267456055","99.1471633911133","98.5970916748047","98.3090896606445","99.5123062133789","99.8857574462891","99.8852691650391","99.7804183959961","99.7435531616211","99.581787109375","99.3511428833008","99.0028533935547","98.5049819946289","98.2280120849609","98.2850570678711","97.7011184692383","98.4813995361328","99.0296936035156","98.0873489379883","97.7015609741211","98.4961700439453","98.1642837524414","99.3939895629883","99.4147033691406","99.4772491455078","99.4999465942383","99.4331665039063","98.3988189697266","98.7810134887695","97.2042007446289","94.3557205200195","94.5883483886719","96.7979278564453","96.1420211791992","","",
"Kuwait","KWT","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","60.9513282775879","63.6725387573242","67.0634536743164","68.3095016479492","69.5843734741211","71.0283279418945","75.7366714477539","84.6270294189453","82.9386367797852","81.3709335327148","82.2692413330078","83.2305297851563","85.7706298828125","87.1453628540039","88.7757110595703","88.5902709960938","83.3770904541016","81.8414993286133","","","","46.986499786377","","67.8788299560547","","88.9730224609375","88.5098037719727","88.5793914794922","87.956916809082","85.106201171875","84.6901092529297","88.6846923828125","87.5072479248047","88.2652435302734","92.3649215698242","","91.6652069091797","92.6568222045898","","92.5699768066406","92.7377014160156","92.2348175048828","91.5373306274414","91.627571105957","91.757209777832","90.7000198364258","87.3060607910156","",
"Latin America & Caribbean (excluding high income)","LAC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","80.6120300292969","80.9779815673828","81.5853500366211","82.4057769775391","83.0189208984375","83.223388671875","83.9958267211914","85.0488967895508","85.7061920166016","87.4099731445313","87.7313232421875","88.6150283813477","88.6650238037109","88.8085327148438","88.9468078613281","89.3018035888672","89.3535690307617","89.5575790405273","89.3325729370117","88.5911102294922","89.2321472167969","89.463996887207","90.4572601318359","90.6391067504883","90.1318664550781","90.1464462280273","90.7765808105469","90.4907989501953","92.3399200439453","92.9303207397461","93.7986831665039","94.2147903442383","94.0169372558594","93.5042724609375","93.5551223754883","93.2789993286133","92.7552185058594","92.4292678833008","94.0128936767578","94.1869277954102","94.4293365478516","94.6076126098633","94.675048828125","93.2412185668945","92.8771133422852","92.7190628051758","92.7943725585938","92.6902465820313","",
"Lao PDR","LAO","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9454574584961","","64.6661071777344","","57.9095497131348","62.7133903503418","66.4297790527344","","68.3714828491211","70.8663787841797","74.1578521728516","74.7842483520508","75.6480865478516","75.1301116943359","76.30078125","78.9188613891602","79.6408081054688","80.9693603515625","82.5656585693359","85.238899230957","87.7299118041992","90.0983581542969","94.7605133056641","94.7128295898438","94.7443237304688","96.7677688598633","97.1921234130859","95.6065979003906","94.7201385498047","93.3407363891602","",
"Lebanon","LBN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","97.8616409301758","","","","","","","","","","","","","","","","","","","","","","","84.1953887939453","97.3008499145508","","","","96.8181762695313","95.8457183837891","93.7491989135742","89.807258605957","87.7151870727539","88.8765106201172","89.6442108154297","90.8498687744141","91.7813110351563","91.2606201171875","87.8531036376953","86.7277069091797","82.2385482788086","81.9027786254883","82.195068359375","86.303466796875","",
"Liberia","LBR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7626686096191","","","","","","","35.1865081787109","","42.7357406616211","40.0086212158203","","40.7225112915039","","","37.7733306884766","37.6832695007324","36.7545890808105","","",
"Libya","LBY","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","78.5300369262695","86.4280471801758","91.0718536376953","93.3407135009766","93.85791015625","95.3972015380859","95.9291381835938","93.3136825561523","","96.8738174438477","96.7645568847656","","98.0597763061523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","92.2637023925781","94.2012481689453","99.0498428344727","98.734977722168","100","100","","","","97.3131103515625","","","","","","","","","","89.2553863525391","90.1983337402344","97.4650802612305","95.933219909668","94.1407928466797","91.7001037597656","94.1593780517578","93.4384994506836","","","","","","","","","","","",
"Latin America & Caribbean","LCN","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","82.7367477416992","83.1456298828125","83.628662109375","84.314811706543","84.871337890625","85.0215606689453","85.6633911132813","86.6261672973633","87.1376113891602","88.5635070800781","88.7859420776367","89.6412200927734","89.5881805419922","89.5636520385742","89.517448425293","89.8374099731445","89.882209777832","90.0364532470703","89.8411178588867","89.1816635131836","89.7068710327148","90.0484390258789","90.9580307006836","91.2392807006836","90.8324432373047","90.8495178222656","91.4108123779297","90.4422302246094","92.8022003173828","93.3835906982422","94.1397323608398","94.5616073608398","94.3999099731445","93.8460464477539","93.9725494384766","93.7213287353516","93.2696990966797","93.0007781982422","94.3952713012695","94.4692916870117","94.6961135864258","94.7935333251953","94.8492202758789","93.5552062988281","93.2233276367188","93.0933990478516","93.1511764526367","93.056266784668","",
"Least developed countries: UN classification","LDC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","39.3772392272949","38.9300003051758","41.8073196411133","44.9599800109863","44.891471862793","47.2606010437012","49.1649017333984","49.8830490112305","51.028751373291","51.8710517883301","53.1791610717773","53.870059967041","53.098258972168","53.4370002746582","53.079231262207","52.3673286437988","52.3633308410645","51.8517189025879","53.8839302062988","53.4976997375488","52.7083396911621","53.9289398193359","53.7758483886719","53.753059387207","54.4809417724609","55.7517585754395","55.9618682861328","57.8382301330566","57.873119354248","57.5881881713867","59.8830909729004","62.0643005371094","65.1692962646484","68.0822296142578","70.4001388549805","72.8305892944336","74.8485717773438","76.1207962036133","78.1781005859375","78.5662078857422","78.4042129516602","79.4679107666016","80.03759765625","80.6545333862305","80.7952423095703","80.5038070678711","80.5631332397461","80.3589401245117","",
"Low income","LIC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","38.220588684082","39.318489074707","41.1968383789063","43.1705207824707","44.9548187255859","46.1995010375977","47.1381187438965","49.4665107727051","51.2782402038574","50.5759086608887","51.4348411560059","51.2303085327148","50.9130516052246","50.9803581237793","50.010181427002","49.9929618835449","49.2661018371582","48.072681427002","49.3493499755859","48.452278137207","48.3095512390137","49.2885704040527","51.350269317627","51.5019302368164","54.1831398010254","54.2877311706543","54.0522193908691","56.2853813171387","58.7071990966797","62.3101997375488","65.0353622436523","67.4064788818359","69.8612670898438","72.2058868408203","74.0973815917969","76.7647476196289","77.477897644043","77.2792892456055","78.5848083496094","79.5157318115234","79.4978179931641","79.6033172607422","79.273681640625","79.380989074707","79.2809295654297","",
"Liechtenstein","LIE","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.4807662963867","95.622200012207","","95.0717697143555","95.1790008544922","93.4963302612305","91.8569488525391","93.5390090942383","91.9749908447266","91.0854721069336","","90.6865386962891","94.3010406494141","92.1203994750977","","",
"Sri Lanka","LKA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","78.4811019897461","","","","","","","","","98.1789093017578","","","","","","","","","","","","","","","99.7257080078125","99.9247131347656","99.6174087524414","96.8483428955078","97.2533264160156","96.6062393188477","96.2513580322266","95.5494003295898","93.2450408935547","94.929931640625","95.0762023925781","95.3500823974609","96.3518295288086","97.1506118774414","98.9374008178711","98.9230270385742","99.1116561889648","",
"Lower middle income","LMC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","61.0087814331055","61.060359954834","62.4023399353027","64.4428634643555","64.3672332763672","65.6611633300781","66.3954696655273","68.1903305053711","68.0776977539063","69.0343627929688","70.2485504150391","71.4979782104492","72.9834518432617","73.950080871582","74.5528030395508","74.3993911743164","74.6701507568359","74.1688003540039","75.2899703979492","76.4180679321289","76.1595916748047","76.1919403076172","76.2438583374023","77.0589904785156","77.8150863647461","77.3098373413086","77.145149230957","77.1245803833008","76.8903732299805","77.3107223510742","78.4388198852539","78.699951171875","78.6650695800781","81.0843887329102","82.4302825927734","83.5107498168945","84.4268112182617","86.3610687255859","85.8520126342773","86.0701065063477","86.6075973510742","86.5021286010742","86.9084701538086","86.8993530273438","87.1514511108398","87.5540390014648","87.8980484008789","87.7966995239258","",
"Low & middle income","LMY","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","67.4849472045898","67.3567276000977","68.3948516845703","71.0070190429688","71.9971771240234","73.4729614257813","74.2864608764648","74.3855133056641","73.2831726074219","73.7602310180664","74.7865524291992","75.803840637207","76.2832565307617","76.7251892089844","77.1133193969727","77.8093032836914","78.5705871582031","78.7618865966797","79.4130935668945","80.0963516235352","80.0226516723633","80.1483917236328","79.78955078125","79.8514099121094","79.9284896850586","79.5615463256836","79.3611526489258","79.5869674682617","80.1562881469727","80.9201583862305","81.6835784912109","82.0420379638672","83.064453125","84.3858108520508","85.5887908935547","85.6981430053711","86.1272735595703","87.4204025268555","87.5904083251953","87.7095489501953","87.8722305297852","87.9808502197266","88.3014297485352","88.1948623657227","88.3282699584961","88.4755935668945","88.6424407958984","88.5372161865234","",
"Lesotho","LSO","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","60.027458190918","56.0875015258789","56.7240409851074","57.1367111206055","65.0625534057617","","66.0699615478516","67.069091796875","60.702880859375","61.9994010925293","62.407958984375","62.6844291687012","66.8233032226563","66.2668762207031","67.1935195922852","69.591796875","69.9718017578125","71.7944717407227","73.1461791992188","72.5014877319336","71.3239135742188","72.8487014770508","73.121711730957","70.7026977539063","71.8264694213867","70.7037734985352","70.9090728759766","","62.8256988525391","58.9751815795898","79.6519012451172","79.8225708007813","80.1273422241211","80.3413391113281","77.9545822143555","77.1874618530273","77.4590911865234","75.0602035522461","76.0241165161133","76.6162261962891","78.4621276855469","79.9243392944336","81.1918411254883","79.0679397583008","79.6700897216797","79.5791320800781","79.9601974487305","80.8992614746094","",
"Late-demographic dividend","LTE","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","90.666877746582","92.7844390869141","93.6480178833008","94.044807434082","94.1675796508789","93.8295669555664","93.2179412841797","92.6008377075195","91.7140808105469","90.7623901367188","90.3363800048828","89.9826889038086","92.1940307617188","94.3779983520508","94.8190612792969","95.1249694824219","97.5282211303711","97.3041305541992","97.440803527832","95.6357574462891","94.8656616210938","95.436897277832","96.1548233032227","96.0953598022461","96.1318206787109","96.2365188598633","96.3938903808594","95.9930877685547","96.2502212524414","96.3007202148438","96.484733581543","96.405632019043","",
"Lithuania","LTU","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.995002746582","93.6042861938477","95.5940780639648","95.6725006103516","95.3631973266602","95.3921203613281","95.288200378418","95.6621017456055","96.1214828491211","95.7556533813477","95.1008529663086","95.7323684692383","96.3256225585938","96.7618408203125","97.3455505371094","97.9353332519531","98.1536178588867","98.1696166992188","98.2857894897461","","",
"Luxembourg","LUX","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","91.1399688720703","89.9729309082031","92.1933288574219","91.2517318725586","90.8884506225586","90.3008270263672","89.9341583251953","","","78.8896102905273","84.3764114379883","83.1100616455078","81.7266998291016","","81.7775573730469","78.5931167602539","84.9004211425781","","","","","","","","","","","96.1562805175781","95.8348770141602","95.9756774902344","96.1044311523438","94.9187622070313","95.6266326904297","96.2516174316406","96.5291137695313","96.6325073242188","95.8347473144531","","92.7844161987305","92.0664596557617","92.8442230224609","92.4522094726563","92.9511108398438","94.582649230957","95.535400390625","","",
"Latvia","LVA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9575500488281","","","","","","","","","96.0603179931641","96.7548675537109","97.1844863891602","97.303108215332","96.5081634521484","96.1179122924805","95.8015823364258","95.8371124267578","96.0042877197266","96.3035430908203","",
"Macao SAR, China","MAC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0934524536133","","85.3351211547852","","","","","","","87.1766815185547","86.3152618408203","83.9946975708008","84.6595916748047","84.6979064941406","85.1361312866211","85.2926330566406","84.9667282104492","86.0257797241211","86.0424118041992","84.7178802490234","84.4228515625","85.7968292236328","87.3740768432617","89.5226287841797","93.9938201904297","97.8429489135742","98.6783218383789","99.0091094970703","",
"St. Martin (French part)","MAF","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","36.8627281188965","37.9578514099121","38.3117408752441","","41.2111892700195","44.1392784118652","47.7237014770508","50.9839897155762","53.4230613708496","56.0779190063477","58.7648887634277","59.1019515991211","61.4422416687012","63.9413795471191","62.6384315490723","60.8728904724121","58.8586311340332","57.1466407775879","55.0468101501465","55.8862915039063","55.5334701538086","56.0309181213379","58.149299621582","60.7448387145996","63.5222587585449","65.7847595214844","67.3171691894531","66.5384216308594","71.3406600952148","76.1608963012695","80.1016006469727","84.3140335083008","85.6532821655273","85.5787963867188","86.6358413696289","87.9158172607422","89.2128067016602","89.7847213745117","89.4580078125","92.1662673950195","93.0309677124023","92.2556915283203","92.94287109375","93.0225067138672","","94.4971084594727","96.800651550293","",
"Monaco","MCO","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1081008911133","92.5259094238281","91.3637924194336","92.662727355957","92.3739395141602","90.9895477294922","87.7856063842773","87.57080078125","87.7182922363281","87.5156097412109","87.5910110473633","87.8111114501953","87.9287567138672","87.8546371459961","87.1463470458984","86.8547821044922","86.8825531005859","86.5064315795898","",
"Madagascar","MDG","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","67.124267578125","","","","","","","","","","","","","","","","","65.7063369750977","64.2548904418945","","","","","54.7109489440918","56.9197616577148","","","64.6175384521484","66.155647277832","67.2899017333984","68.0025634765625","77.7221221923828","","","","","","","","","","","","","","","",
"Maldives","MDV","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.58251953125","","95.5363464355469","96.7121734619141","97.0569305419922","97.6118316650391","","98.5803070068359","97.7438430786133","97.2396011352539","96.7314224243164","95.66845703125","95.8468627929688","","","","","","96.3451995849609","98.2121200561523","99.498779296875","",
"Middle East & North Africa","MEA","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","60.2578392028809","60.2329597473145","62.4824600219727","63.8689002990723","64.8255233764648","67.235969543457","69.4443130493164","70.8806381225586","72.0350112915039","71.3415222167969","73.6190872192383","73.3155288696289","74.5430526733398","75.2952423095703","76.6343231201172","77.1017608642578","78.0786514282227","79.1209411621094","79.8661422729492","79.9219436645508","81.8336410522461","82.6918792724609","80.5555877685547","80.8238677978516","82.3754577636719","81.3174285888672","83.0173187255859","82.9944305419922","82.5199890136719","82.3910064697266","83.1214294433594","85.4666366577148","87.4186477661133","88.1398315429688","89.3506164550781","89.4459762573242","90.030891418457","91.7282104492188","92.3020401000977","92.8834075927734","94.141357421875","93.9412078857422","94.9559783935547","93.2523574829102","92.5170288085938","92.8061828613281","92.887321472168","93.1196670532227","",
"Mexico","MEX","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","79.4717788696289","","","","","","88.093147277832","","","","","","","","94.2556076049805","96.0268478393555","96.8649520874023","96.8154602050781","94.9745864868164","96.9830627441406","96.7172012329102","97.1095733642578","96.9910430908203","96.5774002075195","96.4221572875977","96.1609802246094","95.7431030273438","95.9458084106445","96.7088394165039","97.1971664428711","97.5497817993164","97.3015594482422","97.3989715576172","96.9450531005859","95.9369735717773","95.0273818969727","94.9115600585938","94.9136428833008","95.4524230957031","96.2317962646484","97.0315170288086","97.3273162841797","96.9279022216797","96.205322265625","95.6358871459961","95.470947265625","95.2506332397461","",
"Marshall Islands","MHL","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7359008789063","","","","","","","","","99.7081985473633","","","","77.3304595947266","77.0830993652344","","",
"Middle income","MIC","School enrollment, primary (% net)","SE.PRM.NENR","","","","","","","","","","","70.6016311645508","70.4255981445313","71.5292663574219","74.2744064331055","75.2670211791992","76.6955337524414","77.408088684082","77.3385925292969","76.0201034545898","76.4832611083984","77.4065093994141","78.3789367675781","79.029296875","79.4768981933594","79.9912796020508","80.8706893920898","81.789306640625","82.2307662963867","83.0506820678711","83.9898071289063","84.1355972290039","84.1589431762695","83.9233169555664","84.0668182373047","84.0648193359375","83.3934326171875","83.1589965820313","83.0932083129883","83.8110961914063","84.8207473754883","85.488639831543","85.6922225952148","86.4453506469727","87.6305236816406","88.6381225585938","88.4429016113281","88.6207962036133","89.8821411132813","89.6561126708984","89.7191925048828","90.0011825561523","89.9106597900391","90.1412582397461","90.0387573242188","90.2260437011719","90.5093612670898","90.7210311889648","90.6453094482422","",
